"전국","연령*성별",50∼59세*여자,100.0,19.9,38.2,34.9,5.7,1.3
"전국","연령*성별",60세 이상*남자,100.0,17.9,37.5,34.6,7.8,2.1
"전국","연령*성별",60세 이상*여자,100.0,18.7,37.3,32.3,8.3,3.4
"전국","연령*성별",65세 이상*남자,100.0,18.0,37.7,34.9,7.6,1.8
"전국","연령*성별",65세 이상*여자,100.0,18.1,35.4,32.8,10.0,3.7
"서울특별시","전체",계,100.0,16.4,36.5,38.0,6.2,2.9
"서울특별시","성별",남자,100.0,16.3,35.6,38.6,6.0,3.5
"서울특별시","성별",여자,100.0,16.6,37.6,37.2,6.5,2.1
"부산광역시","전체",계,100.0,18.1,38.5,37.2,5.1,1.1
"부산광역시","성별",남자,100.0,18.4,37.8,37.6,5.2,1.0
"부산광역시","성별",여자,100.0,17.6,39.7,36.6,4.9,1.1
"대구광역시","전체",계,100.0,12.9,42.3,35.4,6.4,3.0
"대구광역시","성별",남자,100.0,14.3,42.9,33.0,7.3,2.4
"대구광역시","성별",여자,100.0,10.6,41.4,39.3,4.9,3.8
"인천광역시","전체",계,100.0,17.3,42.2,31.7,6.2,2.5
"인천광역시","성별",남자,100.0,17.8,40.9,32.4,5.9,2.9
"인천광역시","성별",여자,100.0,16.5,44.4,30.6,6.7,1.8
"광주광역시","전체",계,100.0,9.3,44.4,38.3,7.0,1.0
"광주광역시","성별",남자,100.0,10.0,43.3,38.2,7.1,1.4
"광주광역시","성별",여자,100.0,8.4,46.0,38.5,6.7,0.4
"대전광역시","전체",계,100.0,16.2,40.0,36.7,6.4,0.5
"대전광역시","성별",남자,100.0,16.7,38.9,37.7,6.0,0.7
"대전광역시","성별",여자,100.0,15.6,41.7,35.2,7.1,0.4
"울산광역시","전체",계,100.0,20.5,36.5,37.8,4.6,0.5
"울산광역시","성별",남자,100.0,21.4,37.7,36.3,4.2,0.4
"울산광역시","성별",여자,100.0,18.9,34.5,40.5,5.4,0.6
"세종특별자치시","전체",계,100.0,16.3,36.5,38.8,5.6,2.7
"세종특별자치시","성별",남자,100.0,18.5,32.3,40.6,5.7,2.9
"세종특별자치시","성별",여자,100.0,12.6,43.7,35.8,5.5,2.4
"경기도","전체",계,100.0,19.4,39.8,33.6,5.8,1.4
"경기도","성별",남자,100.0,18.6,39.2,34.7,6.0,1.5
"경기도","성별",여자,100.0,20.7,40.7,31.9,5.4,1.2
"강원도","전체",계,100.0,14.0,38.0,40.8,5.5,1.7
"강원도","성별",남자,100.0,14.4,38.7,40.1,5.1,1.7
"강원도","성별",여자,100.0,13.3,37.0,41.9,6.0,1.7
"충청북도","전체",계,100.0,16.6,41.9,33.3,6.9,1.4
"충청북도","성별",남자,100.0,18.4,40.3,32.7,7.3,1.3
"충청북도","성별",여자,100.0,13.5,44.5,34.3,6.2,1.5
"충청남도","전체",계,100.0,15.9,33.6,42.2,5.4,3.0
"충청남도","성별",남자,100.0,16.5,34.7,41.2,4.6,3.0
"충청남도","성별",여자,100.0,14.6,31.6,44.1,6.7,2.9
"전라북도","전체",계,100.0,13.0,39.4,38.8,7.0,1.7
"전라북도","성별",남자,100.0,11.8,37.5,41.4,7.5,1.8
"전라북도","성별",여자,100.0,14.7,42.6,34.8,6.3,1.6
"전라남도","전체",계,100.0,14.3,39.6,38.0,6.4,1.7
"전라남도","성별",남자,100.0,14.8,40.9,35.8,6.5,1.9
"전라남도","성별",여자,100.0,13.5,37.1,42.0,6.2,1.2
"경상북도","전체",계,100.0,20.2,39.7,32.1,6.8,1.3
"경상북도","성별",남자,100.0,20.8,39.4,31.0,7.7,1.1
"경상북도","성별",여자,100.0,19.0,40.1,34.0,5.2,1.6
"경상남도","전체",계,100.0,15.4,38.0,36.2,7.6,2.8
"경상남도","성별",남자,100.0,16.3,35.8,37.1,7.7,3.1
"경상남도","성별",여자,100.0,13.9,41.7,34.6,7.4,2.4
"제주특별자치도","전체",계,100.0,16.7,33.3,37.5,10.5,2.0
"제주특별자치도","성별",남자,100.0,16.5,34.2,37.6,10.5,1.2
"제주특별자치도","성별",여자,100.0,16.9,32.2,37.3,10.6,3.0
