"대구광역시","전체",계,100.0,3.2,0.6,2.6,56.2,18.5,37.7,40.7,24.9,15.7
"대구광역시","성별",남자,100.0,4.0,1.1,2.9,55.6,18.2,37.5,40.4,24.8,15.6
"대구광역시","성별",여자,100.0,2.4,0.2,2.2,56.7,18.9,37.9,40.9,25.0,15.9
"인천광역시","전체",계,100.0,1.5,0.4,1.1,59.5,21.0,38.5,39.0,23.3,15.8
"인천광역시","성별",남자,100.0,1.4,0.4,1.0,59.0,21.7,37.4,39.5,23.6,15.9
"인천광역시","성별",여자,100.0,1.6,0.4,1.2,59.9,20.2,39.7,38.5,22.9,15.6
"광주광역시","전체",계,100.0,1.7,0.1,1.6,57.3,19.0,38.3,40.9,25.0,15.9
"광주광역시","성별",남자,100.0,2.0,0.3,1.8,59.7,18.7,41.0,38.2,23.7,14.5
"광주광역시","성별",여자,100.0,1.5,,1.5,55.1,19.2,35.8,43.5,26.2,17.2
"대전광역시","전체",계,100.0,2.8,0.6,2.2,61.6,20.5,41.1,35.6,21.7,13.9
"대전광역시","성별",남자,100.0,2.1,0.5,1.6,62.3,20.5,41.8,35.6,21.5,14.2
"대전광역시","성별",여자,100.0,3.4,0.6,2.8,60.9,20.5,40.4,35.7,22.0,13.7
"울산광역시","전체",계,100.0,2.3,0.7,1.6,60.2,24.0,36.3,37.5,21.6,15.9
"울산광역시","성별",남자,100.0,2.6,0.6,2.0,60.3,23.2,37.1,37.1,21.2,15.9
"울산광역시","성별",여자,100.0,1.9,0.8,1.2,60.2,24.7,35.5,37.9,22.0,15.9
"세종특별자치시","전체",계,100.0,5.3,1.0,4.2,72.8,33.1,39.7,21.9,15.7,6.3
"세종특별자치시","성별",남자,100.0,6.8,1.0,5.8,73.6,36.2,37.3,19.6,14.4,5.2
"세종특별자치시","성별",여자,100.0,3.7,1.1,2.7,72.0,29.9,42.1,24.3,16.9,7.4
"경기도","전체",계,100.0,2.0,0.5,1.5,58.3,21.0,37.3,39.7,23.6,16.1
"경기도","성별",남자,100.0,2.2,0.7,1.5,58.1,21.2,36.9,39.7,23.6,16.2
"경기도","성별",여자,100.0,1.8,0.3,1.5,58.5,20.8,37.7,39.7,23.7,16.1
"강원도","전체",계,100.0,1.6,0.4,1.1,56.7,18.7,38.0,41.7,22.8,18.9
"강원도","성별",남자,100.0,1.9,0.6,1.3,60.1,20.4,39.7,38.1,21.4,16.7
"강원도","성별",여자,100.0,1.3,0.3,1.0,53.4,17.0,36.4,45.3,24.2,21.1
"충청북도","전체",계,100.0,2.1,0.8,1.3,58.7,20.5,38.2,39.2,24.6,14.6
"충청북도","성별",남자,100.0,2.6,1.2,1.4,59.1,20.7,38.4,38.3,23.6,14.7
"충청북도","성별",여자,100.0,1.7,0.4,1.3,58.3,20.3,38.0,40.0,25.7,14.4
"충청남도","전체",계,100.0,1.7,0.6,1.1,58.8,22.4,36.4,39.5,21.4,18.1
"충청남도","성별",남자,100.0,1.9,0.7,1.2,59.3,24.0,35.4,38.8,21.2,17.6
"충청남도","성별",여자,100.0,1.5,0.4,1.1,58.3,20.8,37.5,40.2,21.6,18.6
"전라북도","전체",계,100.0,2.2,0.7,1.5,58.8,22.7,36.1,39.0,21.7,17.3
"전라북도","성별",남자,100.0,2.8,1.0,1.7,60.2,23.3,36.9,37.1,21.2,15.9
"전라북도","성별",여자,100.0,1.6,0.4,1.2,57.5,22.2,35.3,40.9,22.3,18.6
"전라남도","전체",계,100.0,3.1,0.6,2.5,61.3,27.1,34.2,35.6,20.9,14.7
"전라남도","성별",남자,100.0,3.8,0.9,2.8,63.5,29.0,34.4,32.8,19.7,13.1
"전라남도","성별",여자,100.0,2.5,0.3,2.2,59.1,25.2,33.9,38.4,22.1,16.2
"경상북도","전체",계,100.0,1.3,0.2,1.0,58.9,21.4,37.5,39.9,22.8,17.1
"경상북도","성별",남자,100.0,1.5,0.1,1.3,59.9,22.2,37.7,38.7,23.7,15.0
"경상북도","성별",여자,100.0,1.1,0.3,0.8,57.9,20.6,37.3,41.1,21.9,19.1
"경상남도","전체",계,100.0,2.1,0.5,1.6,58.6,21.3,37.3,39.3,23.7,15.6
"경상남도","성별",남자,100.0,2.7,0.6,2.1,58.7,21.8,36.9,38.6,22.2,16.4
"경상남도","성별",여자,100.0,1.6,0.4,1.2,58.5,20.8,37.7,39.9,25.1,14.8
"제주특별자치도","전체",계,100.0,2.2,0.2,1.9,58.5,17.5,41.0,39.4,23.2,16.2
"제주특별자치도","성별",남자,100.0,2.9,0.3,2.6,58.7,17.1,41.7,38.4,24.3,14.1
"제주특별자치도","성별",여자,100.0,1.4,0.1,1.3,58.2,17.9,40.3,40.3,22.1,18.2
